Date de début;Date de fin;Organisme;code zas;Zas;code site;nom site;type d'implantation;Polluant;type d'influence;Réglementaire;type d'évaluation;type de valeur;valeur;valeur brute;unité de mesure;taux de saisie;couverture temporelle;couverture de données;code qualité;validité;Latitude;Longitude
2013/01/25 00:00:00;2013/01/25 23:59:59;ATMO SUD;FR03A02;PROVENCE-ALPES-COTE-D-AZUR-MARSEILLE;FR03004;MARSEILLE PLOMBIERES;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;1.0;0.5875;mg-m3;100.0;100;100.0;R;1;43.315428;5.386739
2013/01/26 00:00:00;2013/01/26 23:59:59;ATMO SUD;FR02N30;PROVENCE-ALPES-COTE-D-AZUR-ZI;FR02031;Marignane Ville;Urbaine;CO;Fond;Oui;mesures fixes;Moy. journalière;0.0;0.4159583333;mg-m3;100.0;100;100.0;R;1;43.415689;5.216875
2013/01/26 00:00:00;2013/01/26 23:59:59;ATMO SUD;FR03A02;PROVENCE-ALPES-COTE-D-AZUR-MARSEILLE;FR03004;MARSEILLE PLOMBIERES;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;1.0;0.7902916667;mg-m3;100.0;100;100.0;R;1;43.315428;5.386739
2013/01/27 00:00:00;2013/01/27 23:59:59;ATMO SUD;FR02N30;PROVENCE-ALPES-COTE-D-AZUR-ZI;FR02031;Marignane Ville;Urbaine;CO;Fond;Oui;mesures fixes;Moy. journalière;1.0;0.654875;mg-m3;100.0;100;100.0;R;1;43.415689;5.216875
2013/01/27 00:00:00;2013/01/27 23:59:59;ATMO SUD;FR03A02;PROVENCE-ALPES-COTE-D-AZUR-MARSEILLE;FR03004;MARSEILLE PLOMBIERES;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;1.0;0.6867916667;mg-m3;100.0;100;100.0;R;1;43.315428;5.386739
2013/01/28 00:00:00;2013/01/28 23:59:59;ATMO SUD;FR02N30;PROVENCE-ALPES-COTE-D-AZUR-ZI;FR02031;Marignane Ville;Urbaine;CO;Fond;Oui;mesures fixes;Moy. journalière;0.0;0.2690833333;mg-m3;100.0;100;100.0;R;1;43.415689;5.216875
2013/01/28 00:00:00;2013/01/28 23:59:59;ATMO SUD;FR03A02;PROVENCE-ALPES-COTE-D-AZUR-MARSEILLE;FR03004;MARSEILLE PLOMBIERES;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;0.0;0.3975833333;mg-m3;100.0;100;100.0;R;1;43.315428;5.386739
2013/01/29 00:00:00;2013/01/29 23:59:59;ATMO SUD;FR02N30;PROVENCE-ALPES-COTE-D-AZUR-ZI;FR02031;Marignane Ville;Urbaine;CO;Fond;Oui;mesures fixes;Moy. journalière;1.0;0.6090416667;mg-m3;100.0;100;100.0;R;1;43.415689;5.216875
2013/01/29 00:00:00;2013/01/29 23:59:59;ATMO SUD;FR03A02;PROVENCE-ALPES-COTE-D-AZUR-MARSEILLE;FR03004;MARSEILLE PLOMBIERES;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;1.0;0.9364583333;mg-m3;100.0;100;100.0;R;1;43.315428;5.386739
2013/01/30 00:00:00;2013/01/30 23:59:59;ATMO SUD;FR02N30;PROVENCE-ALPES-COTE-D-AZUR-ZI;FR02031;Marignane Ville;Urbaine;CO;Fond;Oui;mesures fixes;Moy. journalière;1.0;0.7367916667;mg-m3;100.0;100;100.0;R;1;43.415689;5.216875
2013/01/30 00:00:00;2013/01/30 23:59:59;ATMO SUD;FR03A02;PROVENCE-ALPES-COTE-D-AZUR-MARSEILLE;FR03004;MARSEILLE PLOMBIERES;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;1.0;0.933;mg-m3;100.0;100;100.0;R;1;43.315428;5.386739
2013/01/31 00:00:00;2013/01/31 23:59:59;ATMO SUD;FR02N30;PROVENCE-ALPES-COTE-D-AZUR-ZI;FR02031;Marignane Ville;Urbaine;CO;Fond;Oui;mesures fixes;Moy. journalière;0.0;0.398625;mg-m3;100.0;100;100.0;R;1;43.415689;5.216875
2013/01/31 00:00:00;2013/01/31 23:59:59;ATMO SUD;FR03A02;PROVENCE-ALPES-COTE-D-AZUR-MARSEILLE;FR03004;MARSEILLE PLOMBIERES;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;1.0;0.64375;mg-m3;100.0;100;100.0;R;1;43.315428;5.386739
