id_aerogenerateur;id_parc;code_insee;nom_commune;code_dept;code_reg;puissance;hauteur_totale;hauteur_mat_nacelle;diametre_rotor;cote_ngf;periode_allumage_lib;periode_allumage_desc;type_feu_lib;type_feu_desc;date_mise_en_service;constructeur;reference_modele;x_aerogenerateur;y_aerogenerateur;epsg;libelle;date_maj;nom_eolienne
0005107771_E4;0005107771;80241;DOMART EN PONTHIEU;80;32;2.00;130.00;80.00;100.00;82.000;Jour et Nuit;;Feux à éclats;;;VESTAS;V100-2.0MW;636245.25;6996421.0;2154;Lambert-93;2022-07-20;
0005107771_E5;0005107771;80241;DOMART EN PONTHIEU;80;32;2.00;130.00;80.00;100.00;74.000;Jour et Nuit;;Feux à éclats;;;VESTAS;V100-2.0MW;636463.0;6996102.0;2154;Lambert-93;2022-07-20;
0005107771_E6;0005107771;80241;DOMART EN PONTHIEU;80;32;2.00;130.00;80.00;100.00;74.000;Jour et Nuit;;Feux à éclats;;;VESTAS;V100-2.0MW;636610.8;6995891.5;2154;Lambert-93;2022-07-20;
0005107831_E1;0005107831;60161;CONTEVILLE;60;32;2.35;136.50;85.00;103.00;164.000;Jour et Nuit;;Feux à éclats;;2018-12-20;ENERCON;E-103 EP2;632022.1;6950038.5;2154;Lambert-93;2022-07-20;
0005107831_E2;0005107831;60153;CHOQUEUSE-LES-BENARDS;60;32;2.35;136.50;85.00;103.00;167.000;Jour et Nuit;;Feux à éclats;;2018-12-20;ENERCON;E-103 EP2;631769.9;6949521.5;2154;Lambert-93;2022-07-20;
0005107831_E3;0005107831;60153;CHOQUEUSE-LES-BENARDS;60;32;2.35;136.50;85.00;103.00;167.000;Jour et Nuit;;Feux à éclats;;2018-12-20;ENERCON;E-103 EP2;632660.4;6949615.0;2154;Lambert-93;2022-07-20;
0005107831_E4;0005107831;60153;CHOQUEUSE-LES-BENARDS;60;32;2.35;136.50;85.00;103.00;170.000;Jour et Nuit;;Feux à éclats;;2018-12-20;ENERCON;E-103 EP2;632216.1;6949332.0;2154;Lambert-93;2022-07-20;
0005107831_E5;0005107831;60131;CATHEUX;60;32;2.35;136.50;85.00;103.00;170.000;Jour et Nuit;;Feux à éclats;;2018-12-20;ENERCON;E-103 EP2;632594.75;6949032.0;2154;Lambert-93;2022-07-20;
0005107831_E6;0005107831;60131;CATHEUX;60;32;2.35;136.50;85.00;103.00;168.000;Jour et Nuit;;Feux à éclats;;2018-12-20;ENERCON;E-103 EP2;633133.25;6949337.0;2154;Lambert-93;2022-07-20;
0005107832_E2;0005107832;60178;CREVECOEUR LE GRAND;60;32;2.35;136.50;85.00;103.00;173.000;Jour et Nuit;;Feux à éclats;;2018-02-11;ENERCON;E-103 EP2;632113.25;6943504.0;2154;Lambert-93;2022-07-20;
0005107832_E1;0005107832;60178;CREVECOEUR LE GRAND;60;32;2.35;131.00;85.00;92.00;177.000;Jour et Nuit;;Feux à éclats;;2018-02-11;ENERCON;E-92;632177.5;6944127.0;2154;Lambert-93;2022-07-20;
0005107909_E1;0005107909;60365;LIHUS;60;32;2.00;126.00;80.00;92.00;169.000;Jour et Nuit;;Feux à éclats;;2015-04-01;SENVION;MM92;630380.3;6943172.0;2154;Lambert-93;2022-07-20;
0005107909_E2;0005107909;60365;LIHUS;60;32;2.00;126.00;80.00;92.00;171.000;Jour et Nuit;;Feux à éclats;;2015-04-01;SENVION;MM92;631662.8;6943208.5;2154;Lambert-93;2022-07-20;
0005107909_E3;0005107909;60365;LIHUS;60;32;2.00;152.00;100.00;92.00;171.000;Jour et Nuit;;Feux à éclats;;2015-04-01;SENVION;MM92;630824.4;6942840.5;2154;Lambert-93;2022-07-20;
0005107909_E4;0005107909;60077;BLICOURT;60;32;2.00;126.00;80.00;92.00;169.000;Jour et Nuit;;Feux à éclats;;2015-04-01;SENVION;MM92;630305.8;6942562.0;2154;Lambert-93;2022-07-20;
0005107909_E5;0005107909;60077;BLICOURT;60;32;2.00;126.00;80.00;92.00;175.000;Jour et Nuit;;Feux à éclats;;2015-04-01;SENVION;MM92;630178.3;6942185.0;2154;Lambert-93;2022-07-20;
0005107909_E6;0005107909;60077;BLICOURT;60;32;2.00;126.00;80.00;92.00;165.000;Jour et Nuit;;Feux à éclats;;2015-04-01;SENVION;MM92;630673.5;6942158.5;2154;Lambert-93;2022-07-20;
0005107943_E1;0005107943;02808;VILLERET;02;32;2.00;126.00;85.00;82.00;130.000;Jour et Nuit;;Feux à éclats;;2014-02-11;ENERCON;E-82;714565.0;6983186.0;2154;Lambert-93;2022-07-20;
0005107943_E2;0005107943;02614;PONTRU;02;32;2.00;126.00;85.00;82.00;140.000;Jour et Nuit;;Feux à éclats;;2014-02-11;ENERCON;E-82;714776.0;6982810.0;2154;Lambert-93;2022-07-20;
0005107943_E3;0005107943;02614;PONTRU;02;32;2.00;126.00;85.00;82.00;132.000;Jour et Nuit;;Feux à éclats;;2012-12-06;ENERCON;E-82;715032.0;6982352.0;2154;Lambert-93;2022-07-20;
0005107943_E4;0005107943;02614;PONTRU;02;32;2.00;126.00;85.00;82.00;121.000;Jour et Nuit;;Feux à éclats;;2012-12-06;ENERCON;E-82;715311.0;6981852.0;2154;Lambert-93;2022-07-20;
0005107943_E5;0005107943;02615;PONTRUET;02;32;2.00;126.00;85.00;82.00;116.000;Jour et Nuit;;Feux à éclats;;2012-12-06;ENERCON;E-82;715541.0;6981442.0;2154;Lambert-93;2022-07-20;
0005107943_E6;0005107943;02615;PONTRUET;02;32;2.00;126.00;85.00;82.00;110.000;Jour et Nuit;;Feux à éclats;;2012-12-06;ENERCON;E-82;715756.0;6981057.0;2154;Lambert-93;2022-07-20;
0005107943_E7;0005107943;02615;PONTRUET;02;32;2.00;126.00;85.00;82.00;109.000;Jour et Nuit;;Feux à éclats;;2012-12-06;ENERCON;E-82;715951.0;6980710.0;2154;Lambert-93;2022-07-20;
0005107943_E8;0005107943;02615;PONTRUET;02;32;2.00;126.00;85.00;82.00;111.000;Jour et Nuit;;Feux à éclats;;2012-12-06;ENERCON;E-82;716146.0;6980362.0;2154;Lambert-93;2022-07-20;
0005108075_E1;0005108075;60485;OURSEL MAISON;60;32;2.35;130.00;84.00;92.00;180.000;Jour et Nuit;;Feux à éclats;;2018-11-28;ENERCON;E-92;639598.0;6945878.0;2154;Lambert-93;2022-07-20;
0005108075_E2;0005108075;60485;OURSEL MAISON;60;32;2.35;124.00;78.00;92.00;185.000;Jour et Nuit;;Feux à éclats;;2018-11-28;ENERCON;E-92;640033.0;6946139.0;2154;Lambert-93;2022-07-20;
0005108075_E3;0005108075;60485;OURSEL MAISON;60;32;2.35;130.00;84.00;92.00;178.000;Jour et Nuit;;Feux à éclats;;2018-11-28;ENERCON;E-92;640308.0;6945846.0;2154;Lambert-93;2022-07-20;
0005108075_E4;0005108075;60485;OURSEL MAISON;60;32;2.35;130.00;84.00;92.00;178.000;Jour et Nuit;;Feux à éclats;;2018-11-28;ENERCON;E-92;639852.0;6945682.0;2154;Lambert-93;2022-07-20;
0005108075_E5;0005108075;60485;OURSEL MAISON;60;32;2.35;136.50;85.00;103.00;175.000;Jour et Nuit;;Feux à éclats;;2018-11-28;ENERCON;E-103 EP2;639299.0;6945344.0;2154;Lambert-93;2022-07-20;
0005108075_E6;0005108075;60485;OURSEL MAISON;60;32;2.35;130.00;84.00;92.00;176.000;Jour et Nuit;;Feux à éclats;;2018-11-28;ENERCON;E-92;639651.0;6945239.0;2154;Lambert-93;2022-07-20;
0005108075_E7;0005108075;60485;OURSEL MAISON;60;32;2.35;124.00;78.00;92.00;183.000;Jour et Nuit;;Feux à éclats;;2018-11-28;ENERCON;E-92;639253.0;6944748.0;2154;Lambert-93;2022-07-20;
0005108359_E1;0005108359;60692;VILLERS VICOMTE;60;32;2.35;136.50;85.00;103.00;170.000;Jour et Nuit;;Feux à éclats;;2018-12-20;ENERCON;E-103 EP2;643745.5;6950042.0;2154;Lambert-93;2022-07-20;
0005108359_E2;0005108359;60692;VILLERS VICOMTE;60;32;2.35;136.50;85.00;103.00;166.000;Jour et Nuit;;Feux à éclats;;2018-12-20;ENERCON;E-103 EP2;643470.9;6949544.0;2154;Lambert-93;2022-07-20;
0005108359_E3;0005108359;60692;VILLERS VICOMTE;60;32;2.35;136.50;85.00;103.00;170.000;Jour et Nuit;;Feux à éclats;;2018-12-20;ENERCON;E-103 EP2;643333.9;6949060.0;2154;Lambert-93;2022-07-20;
0005517831_E1;0005517831;56051;CRUGUEL;56;53;2.00;125.00;80.00;90.00;141.000;Jour et Nuit;;Feux à éclats;;2010-09-21;VESTAS;V90-2.0MW;283946.0;6766543.0;2154;Lambert-93;2022-07-20;
0005517831_E2;0005517831;56051;CRUGUEL;56;53;2.00;125.00;80.00;90.00;144.000;Jour et Nuit;;Feux à éclats;;2010-09-21;VESTAS;V90-2.0MW;284376.0;6766805.0;2154;Lambert-93;2022-07-20;
0005517831_E3;0005517831;56051;CRUGUEL;56;53;2.00;125.00;80.00;90.00;147.000;Jour et Nuit;;Feux à éclats;;2010-09-21;VESTAS;V90-2.0MW;284788.0;6767081.0;2154;Lambert-93;2022-07-20;
0005517831_E5;0005517831;56051;CRUGUEL;56;53;2.00;125.00;80.00;90.00;152.000;Jour et Nuit;;Feux à éclats;;2010-09-21;VESTAS;V90-2.0MW;284763.0;6766627.0;2154;Lambert-93;2022-07-20;
0005517831_E6;0005517831;56051;CRUGUEL;56;53;2.00;125.00;80.00;90.00;155.000;Jour et Nuit;;Feux à éclats;;2010-09-21;VESTAS;V90-2.0MW;285050.0;6766489.0;2154;Lambert-93;2022-07-20;
0005517831_E4;0005517831;56051;CRUGUEL;56;53;2.00;125.00;80.00;90.00;152.000;Jour et Nuit;;Feux à éclats;;2010-09-21;VESTAS;V90-2.0MW;285187.0;6767356.0;2154;Lambert-93;2022-07-20;
0006306669_E2;0006306669;85015;BEAUFOU;85;52;2.00;120.00;85.00;70.00;67.000;Jour et Nuit;;Feux à éclats;;;ENERCON;E-70 E4;352545.72;6644544.5;2154;Lambert-93;2022-07-20;
0006306669_E3;0006306669;85015;BEAUFOU;85;52;2.00;120.00;85.00;70.00;66.000;Jour et Nuit;;Feux à éclats;;;ENERCON;E-70 E4;352901.7;6644320.0;2154;Lambert-93;2022-07-20;
0006306669_E4;0006306669;85015;BEAUFOU;85;52;2.00;120.00;85.00;70.00;68.000;Jour et Nuit;;Feux à éclats;;;ENERCON;E-70 E4;353244.7;6644102.0;2154;Lambert-93;2022-07-20;
0006306669_E5;0006306669;85015;BEAUFOU;85;52;2.00;120.00;85.00;70.00;67.000;Jour et Nuit;;Feux à éclats;;;ENERCON;E-70 E4;353597.38;6643878.5;2154;Lambert-93;2022-07-20;
0006306669_E6;0006306669;85015;BEAUFOU;85;52;2.00;120.00;85.00;70.00;69.000;Jour et Nuit;;Feux à éclats;;;ENERCON;E-70 E4;353946.0;6643676.0;2154;Lambert-93;2022-07-20;
0006306669_E1;0006306669;85015;BEAUFOU;85;52;2.00;120.00;85.00;70.00;62.000;Jour et Nuit;;Feux à éclats;;;ENERCON;E-70 E4;352194.34;6644766.5;2154;Lambert-93;2022-07-20;
0006306670_E2;0006306670;85086;FALLERON;85;52;2.30;120.00;85.00;70.00;67.000;Jour et Nuit;;Feux à éclats;;2012-03-30;ENERCON;E-70 E4;341441.62;6648585.0;2154;Lambert-93;2022-07-20;
0006306670_E3;0006306670;85086;FALLERON;85;52;2.30;120.00;85.00;70.00;68.000;Jour et Nuit;;Feux à éclats;;2012-03-30;ENERCON;E-70 E4;342058.12;6648493.5;2154;Lambert-93;2022-07-20;
0006306670_E4;0006306670;85086;FALLERON;85;52;2.30;120.00;85.00;70.00;68.000;Jour et Nuit;;Feux à éclats;;2012-03-30;ENERCON;E-70 E4;342589.06;6648414.0;2154;Lambert-93;2022-07-20;
0006306670_E5;0006306670;85086;FALLERON;85;52;2.30;120.00;85.00;70.00;68.000;Jour et Nuit;;Feux à éclats;;2012-03-30;ENERCON;E-70 E4;343057.03;6648344.0;2154;Lambert-93;2022-07-20;
0006306670_E1;0006306670;85086;FALLERON;85;52;2.30;120.00;85.00;70.00;67.000;Jour et Nuit;;Feux à éclats;;2012-03-30;ENERCON;E-70 E4;340750.94;6648688.5;2154;Lambert-93;2022-07-20;
0006306695_E2;0006306695;44054;ERBRAY;44;52;2.30;120.00;85.00;70.00;103.000;Jour et Nuit;;Feux à éclats;;2006-12-22;ENERCON;E-70 E4;377431.0;6740745.0;2154;Lambert-93;2022-07-20;
0006306695_E3;0006306695;44054;ERBRAY;44;52;2.30;120.00;85.00;70.00;103.000;Jour et Nuit;;Feux à éclats;;2006-12-22;ENERCON;E-70 E4;377710.78;6740456.0;2154;Lambert-93;2022-07-20;
0006306695_E4;0006306695;44054;ERBRAY;44;52;2.30;120.00;85.00;70.00;102.000;Jour et Nuit;;Feux à éclats;;2006-12-22;ENERCON;E-70 E4;377999.16;6740157.5;2154;Lambert-93;2022-07-20;
0006306695_E5;0006306695;44054;ERBRAY;44;52;2.30;120.00;85.00;70.00;101.000;Jour et Nuit;;Feux à éclats;;2006-12-22;ENERCON;E-70 E4;378287.0;6739856.0;2154;Lambert-93;2022-07-20;
0006306695_E1;0006306695;44054;ERBRAY;44;52;2.30;120.00;85.00;70.00;100.000;Jour et Nuit;;Feux à éclats;;2006-12-22;ENERCON;E-70 E4;377168.0;6741018.0;2154;Lambert-93;2022-07-20;
0006306696_E1;0006306696;44141;LA REMAUDIERE;44;52;2.30;133.00;98.00;70.00;90.000;Jour et Nuit;;Feux à éclats;;2011-06-26;ENERCON;E-70 E4;378355.7;6689556.0;2154;Lambert-93;2022-07-20;
0006306696_E2;0006306696;44141;LA REMAUDIERE;44;52;2.30;133.00;98.00;70.00;90.000;Jour et Nuit;;Feux à éclats;;2011-06-26;ENERCON;E-70 E4;378137.9;6689352.0;2154;Lambert-93;2022-07-20;
0006306696_E3;0006306696;44079;LE LANDREAU;44;52;2.30;133.00;98.00;70.00;88.000;Jour et Nuit;;Feux à éclats;;2011-06-26;ENERCON;E-70 E4;377885.16;6689115.5;2154;Lambert-93;2022-07-20;
0006306696_E4;0006306696;44079;LE LANDREAU;44;52;2.30;133.00;98.00;70.00;90.000;Jour et Nuit;;Feux à éclats;;2011-06-26;ENERCON;E-70 E4;377649.38;6688895.5;2154;Lambert-93;2022-07-20;
0006306697_E1;0006306697;44096;MESANGER;44;52;2.30;133.00;98.00;70.00;72.000;Jour et Nuit;;Feux à éclats;;2011-05-11;ENERCON;E-70 E4;384261.8;6714755.5;2154;Lambert-93;2022-07-20;
0006306697_E2;0006306697;44096;MESANGER;44;52;2.30;133.00;98.00;70.00;68.000;Jour et Nuit;;Feux à éclats;;2011-05-11;ENERCON;E-70 E4;384066.9;6714874.0;2154;Lambert-93;2022-07-20;
0006306697_E3;0006306697;44096;MESANGER;44;52;2.30;133.00;98.00;70.00;64.000;Jour et Nuit;;Feux à éclats;;2011-05-11;ENERCON;E-70 E4;383849.7;6715006.0;2154;Lambert-93;2022-07-20;
0006306697_E4;0006306697;44096;MESANGER;44;52;2.30;133.00;98.00;70.00;60.000;Jour et Nuit;;Feux à éclats;;2011-05-11;ENERCON;E-70 E4;383652.72;6715124.5;2154;Lambert-93;2022-07-20;
0006306698_E1;0006306698;44199;SOUDAN;44;52;2.30;120.00;85.00;70.00;106.000;Jour et Nuit;;Feux à éclats;;2006-11-01;ENERCON;E-70 E4;374966.0;6743963.0;2154;Lambert-93;2022-07-20;
0006306698_E2;0006306698;44199;SOUDAN;44;52;2.30;120.00;85.00;70.00;108.000;Jour et Nuit;;Feux à éclats;;2006-11-01;ENERCON;E-70 E4;375315.5;6743665.0;2154;Lambert-93;2022-07-20;
0006306698_E3;0006306698;44199;SOUDAN;44;52;2.30;120.00;85.00;70.00;110.000;Jour et Nuit;;Feux à éclats;;2006-11-01;ENERCON;E-70 E4;375661.3;6743367.5;2154;Lambert-93;2022-07-20;
0006306741_E6;0006306741;53051;CHAMPEON;53;52;2.30;120.00;85.00;70.00;282.000;Jour et Nuit;;Feux à éclats;;2009-12-08;ENERCON;E-70 E4;441424.0;6813030.0;2154;Lambert-93;2022-07-20;
0006306741_E1;0006306741;53055;CHANTRIGNE;53;52;2.30;120.00;85.00;70.00;272.000;Jour et Nuit;;Feux à éclats;;2009-12-08;ENERCON;E-70 E4;440781.0;6816283.0;2154;Lambert-93;2022-07-20;
0006306741_E2;0006306741;53160;MONTREUIL POULAY;53;52;2.30;120.00;85.00;70.00;276.000;Jour et Nuit;;Feux à éclats;;2009-12-08;ENERCON;E-70 E4;440750.0;6815957.0;2154;Lambert-93;2022-07-20;
0006306741_E3;0006306741;53160;MONTREUIL POULAY;53;52;2.30;120.00;85.00;70.00;284.000;Jour et Nuit;;Feux à éclats;;2009-12-08;ENERCON;E-70 E4;440749.0;6815614.0;2154;Lambert-93;2022-07-20;
0006306741_E4;0006306741;53160;MONTREUIL POULAY;53;52;2.30;120.00;85.00;70.00;287.000;Jour et Nuit;;Feux à éclats;;2009-12-08;ENERCON;E-70 E4;440794.0;6815230.0;2154;Lambert-93;2022-07-20;
0006306741_E5;0006306741;53051;CHAMPEON;53;52;2.30;120.00;85.00;70.00;278.000;Jour et Nuit;;Feux à éclats;;2009-12-08;ENERCON;E-70 E4;441310.0;6813306.0;2154;Lambert-93;2022-07-20;
0006307127_E1;0006307127;44180;VALLONS-DE-L?ERDRE;44;52;2.30;119.00;78.00;82.00;77.000;Jour et Nuit;;Feux à éclats;;2016-09-20;ENERCON;E-82 E4;391306.0;6715546.0;2154;Lambert-93;2022-07-20;
0006307127_E2;0006307127;44213;LOIREAUXENCE;44;52;2.30;119.00;78.00;82.00;75.000;Jour et Nuit;;Feux à éclats;;2016-09-20;ENERCON;E-82 E4;391606.0;6715504.0;2154;Lambert-93;2022-07-20;
0006307127_E4;0006307127;44213;LOIREAUXENCE;44;52;2.30;119.00;78.00;82.00;70.000;Jour et Nuit;;Feux à éclats;;2016-09-20;ENERCON;E-82 E4;392208.0;6715419.0;2154;Lambert-93;2022-07-20;
0006307127_E3;0006307127;44213;LOIREAUXENCE;44;52;2.30;119.00;78.00;82.00;74.000;Jour et Nuit;;Feux à éclats;;2016-09-20;ENERCON;E-82 E4;391907.0;6715462.0;2154;Lambert-93;2022-07-20;
0006307478_E1;0006307478;53016;BAIS;53;52;2.30;126.00;85.00;82.00;245.000;Jour et Nuit;;Feux à éclats;;2013-03-20;ENERCON;E-82;449717.1;6801778.5;2154;Lambert-93;2022-07-20;
0006307478_E2;0006307478;53053;CHAMPGENETEUX;53;52;2.30;126.00;85.00;82.00;246.000;Jour et Nuit;;Feux à éclats;;;ENERCON;E-82;449272.16;6802748.0;2154;Lambert-93;2022-07-20;
0006307481_E2;0006307481;44180;VALLONS-DE-L?ERDRE;44;52;2.30;120.00;85.00;70.00;75.000;Jour et Nuit;;Feux à éclats;;2007-07-20;ENERCON;E-70 E4;386818.0;6725281.0;2154;Lambert-93;2022-07-20;
0006307481_E3;0006307481;44180;VALLONS-DE-L?ERDRE;44;52;2.30;120.00;85.00;70.00;75.000;Jour et Nuit;;Feux à éclats;;2007-07-20;ENERCON;E-70 E4;387351.0;6725158.0;2154;Lambert-93;2022-07-20;
0006307481_E4;0006307481;44180;VALLONS-DE-L?ERDRE;44;52;2.30;133.00;98.00;70.00;58.000;Jour et Nuit;;Feux à éclats;;2007-07-20;ENERCON;E-70 E4;387818.0;6725052.0;2154;Lambert-93;2022-07-20;
0006307481_E1;0006307481;44180;VALLONS-DE-L?ERDRE;44;52;2.30;120.00;85.00;70.00;77.000;Jour et Nuit;;Feux à éclats;;2007-07-20;ENERCON;E-70 E4;386225.0;6725415.0;2154;Lambert-93;2022-07-20;
0006307482_E1;0006307482;49092;CHEMILLE EN ANJOU;49;52;2.00;139.00;98.00;82.00;90.000;Jour et Nuit;;Feux à éclats;;2012-02-11;ENERCON;E-82 E2;430439.03;6685339.5;2154;Lambert-93;2022-07-20;
0006307482_E2;0006307482;49092;CHEMILLE EN ANJOU;49;52;2.00;139.00;98.00;82.00;87.000;Jour et Nuit;;Feux à éclats;;2012-02-11;ENERCON;E-82 E2;430828.7;6685300.5;2154;Lambert-93;2022-07-20;
0006307482_E3;0006307482;49092;CHEMILLE EN ANJOU;49;52;2.00;139.00;98.00;82.00;82.000;Jour et Nuit;;Feux à éclats;;2012-02-11;ENERCON;E-82 E2;431190.28;6685525.0;2154;Lambert-93;2022-07-20;
0006307482_E4;0006307482;49092;CHEMILLE EN ANJOU;49;52;2.00;139.00;98.00;82.00;91.000;Jour et Nuit;;Feux à éclats;;2012-02-11;ENERCON;E-82 E2;430427.78;6684997.5;2154;Lambert-93;2022-07-20;
0006307482_E5;0006307482;49092;CHEMILLE EN ANJOU;49;52;2.00;139.00;98.00;82.00;84.000;Jour et Nuit;;Feux à éclats;;2012-02-11;ENERCON;E-82 E2;430975.28;6684957.0;2154;Lambert-93;2022-07-20;
0006307482_E6;0006307482;49092;CHEMILLE EN ANJOU;49;52;2.00;139.00;98.00;82.00;74.000;Jour et Nuit;;Feux à éclats;;2012-02-11;ENERCON;E-82 E2;431381.94;6685201.5;2154;Lambert-93;2022-07-20;
0006307483_E1;0006307483;49218;MONTREVAULT SUR EVRE;49;52;2.00;119.00;78.00;82.00;128.000;Jour et Nuit;;Feux à éclats;;2010-12-15;ENERCON;E-82;403935.66;6693824.5;2154;Lambert-93;2022-07-20;
0006307483_E2;0006307483;49218;MONTREVAULT SUR EVRE;49;52;2.00;119.00;78.00;82.00;120.000;Jour et Nuit;;Feux à éclats;;2010-12-15;ENERCON;E-82;404460.44;6693977.5;2154;Lambert-93;2022-07-20;
0006307483_E3;0006307483;49218;MONTREVAULT SUR EVRE;49;52;2.00;122.00;78.00;82.00;1.000;Jour et Nuit;;Feux à éclats;;2010-12-15;ENERCON;E-82;404839.44;6694286.0;2154;Lambert-93;2022-07-20;
0006307483_E4;0006307483;49023;BEAUPREAU EN MAUGES;49;52;2.00;119.00;78.00;82.00;126.000;Jour et Nuit;;Feux à éclats;;2010-12-15;ENERCON;E-82;404642.9;6691846.0;2154;Lambert-93;2022-07-20;
0006307483_E5;0006307483;49023;BEAUPREAU EN MAUGES;49;52;2.00;119.00;78.00;82.00;126.000;Jour et Nuit;;Feux à éclats;;2010-12-15;ENERCON;E-82;404934.84;6692121.0;2154;Lambert-93;2022-07-20;
0006307483_E6;0006307483;49218;MONTREVAULT SUR EVRE;49;52;2.00;119.00;78.00;82.00;130.000;Jour et Nuit;;Feux à éclats;;2010-12-15;ENERCON;E-82;405225.5;6692980.5;2154;Lambert-93;2022-07-20;
0006307483_E7;0006307483;49218;MONTREVAULT SUR EVRE;49;52;2.00;119.00;78.00;82.00;128.000;Jour et Nuit;;Feux à éclats;;2010-12-15;ENERCON;E-82;405572.9;6693175.0;2154;Lambert-93;2022-07-20;
0006307483_E8;0006307483;49218;MONTREVAULT SUR EVRE;49;52;2.00;119.00;78.00;82.00;119.000;Jour et Nuit;;Feux à éclats;;2010-12-15;ENERCON;E-82;405610.0;6693626.0;2154;Lambert-93;2022-07-20;
0006307880_E1;0006307880;49331;SEGRE-EN-ANJOU BLEU;49;52;2.00;145.00;95.00;100.00;89.000;Jour et Nuit;;Feux à éclats;;2020-11-16;VESTAS;V100-2.0MW;410571.0;6743368.0;2154;Lambert-93;2022-07-20;
0006307880_E2;0006307880;49331;SEGRE-EN-ANJOU BLEU;49;52;2.00;145.00;95.00;100.00;89.000;Jour et Nuit;;Feux à éclats;;2020-11-16;VESTAS;V100-2.0MW;410736.0;6743021.0;2154;Lambert-93;2022-07-20;
0006307880_E3;0006307880;49331;SEGRE-EN-ANJOU BLEU;49;52;2.00;145.00;95.00;100.00;90.000;Jour et Nuit;;Feux à éclats;;2020-11-16;VESTAS;V100-2.0MW;410941.0;6742697.0;2154;Lambert-93;2022-07-20;
0006307897_E1;0006307897;49228;NOYANT-VILLAGES;49;52;2.20;145.00;95.00;100.00;74.000;Jour et Nuit;;Feux à éclats;;2020-11-16;VESTAS;V100-2.2MW;481512.0;6720929.0;2154;Lambert-93;2022-07-20;
0006307897_E2;0006307897;49228;NOYANT-VILLAGES;49;52;2.20;145.00;95.00;100.00;71.000;Jour et Nuit;;Feux à éclats;;2020-11-16;VESTAS;V100-2.2MW;481894.0;6720923.0;2154;Lambert-93;2022-07-20;
0006307897_E3;0006307897;49228;NOYANT-VILLAGES;49;52;2.20;145.00;95.00;100.00;70.000;Jour et Nuit;;Feux à éclats;;2020-11-16;VESTAS;V100-2.2MW;482276.0;6720918.0;2154;Lambert-93;2022-07-20;
0006307962_E1;0006307962;49248;OMBREE D'ANJOU;49;52;2.30;119.00;78.00;82.00;100.000;Jour et Nuit;;Feux à éclats;;;ENERCON;E-82;389425.44;6736552.5;2154;Lambert-93;2022-07-20;
0006307962_E2;0006307962;49248;OMBREE D'ANJOU;49;52;2.30;119.00;78.00;82.00;100.000;Jour et Nuit;;Feux à éclats;;;ENERCON;E-82;389546.0;6736267.0;2154;Lambert-93;2022-07-20;
0006307962_E3;0006307962;49248;OMBREE D'ANJOU;49;52;2.30;119.00;78.00;82.00;97.000;Jour et Nuit;;Feux à éclats;;;ENERCON;E-82;389665.6;6735982.0;2154;Lambert-93;2022-07-20;
0006307962_E4;0006307962;49248;OMBREE D'ANJOU;49;52;2.30;119.00;78.00;82.00;96.000;Jour et Nuit;;Feux à éclats;;;ENERCON;E-82;389787.16;6735696.5;2154;Lambert-93;2022-07-20;
0006307962_E5;0006307962;49248;OMBREE D'ANJOU;49;52;2.30;119.00;78.00;82.00;98.000;Jour et Nuit;;Feux à éclats;;;ENERCON;E-82;389907.72;6735410.5;2154;Lambert-93;2022-07-20;
0006308553_E1;0006308553;53186;QUELAINES ST GAULT;53;52;2.35;155.50;104.00;103.00;1.000;Jour et Nuit;;Feux à éclats;;;ENERCON;E-103 EP2;414340.28;6765025.0;2154;Lambert-93;2022-07-20;
0006308553_E2;0006308553;53186;QUELAINES ST GAULT;53;52;2.35;155.50;104.00;103.00;1.000;Jour et Nuit;;Feux à éclats;;;ENERCON;E-103 EP2;414466.0;6764699.0;2154;Lambert-93;2022-07-20;
0006308553_E3;0006308553;53186;QUELAINES ST GAULT;53;52;2.35;155.50;104.00;103.00;1.000;Jour et Nuit;;Feux à éclats;;;ENERCON;E-103 EP2;414591.0;6764372.0;2154;Lambert-93;2022-07-20;
0005602694_E1;0005602694;15001;ALLANCHE;15;84;3.00;125.00;80.00;90.00;1237.000;Jour et Nuit;;Feux à éclats;;2012-10-06;VESTAS;V90-3.0MW;698523.9;6459608.0;2154;Lambert-93;2022-07-21;
0005602694_E2;0005602694;15001;ALLANCHE;15;84;3.00;125.00;80.00;90.00;1230.000;Jour et Nuit;;Feux à éclats;;2012-10-06;VESTAS;V90-3.0MW;698751.0;6459451.5;2154;Lambert-93;2022-07-21;
0005602694_E4;0005602694;15001;ALLANCHE;15;84;3.00;125.00;80.00;90.00;1165.000;Jour et Nuit;;Feux à éclats;;2012-10-06;VESTAS;V90-3.0MW;699530.5;6460215.5;2154;Lambert-93;2022-07-21;
0005602694_E3;0005602694;15001;ALLANCHE;15;84;3.00;125.00;80.00;90.00;1201.000;Jour et Nuit;;Feux à éclats;;2012-10-06;VESTAS;V90-3.0MW;698954.8;6459271.0;2154;Lambert-93;2022-07-21;
0006112681_E2;0006112681;26216;LA MOTTE DE GALAURE;26;84;2.00;125.00;80.00;90.00;357.000;Jour et Nuit;;Feux à éclats;;2009-09-01;VESTAS;V90-2.0MW;848056.75;6458926.0;2154;Lambert-93;2022-07-22;
