idMvt;conf;xsaisi;ysaisi;epsg;num_insee;commune;dateDebut;lieu_dit;typeMvt;libelleType;fiabiliteType;libelleFiabilite;PrecDate;libelleDate;prec_xy;libellePrec;longitudeDoublePrec;latitudeDoublePrec;
"63100065";;"521465";"1834060";"27572";"31458";"ROQUES";;;"5";"Erosion de berges";"1";"Fort";"0";"Inconnue";"2";"Décamètre";"1.36689101064502005";"43.5042286642399034";
"63100048";;"512285";"1822130";"27572";"31287";"LAVERNOSE-LACASSE";;;"5";"Erosion de berges";"1";"Fort";"8";"Récurrent";"2";"Décamètre";"1.25558489093392001";"43.3959484959651007";
"63100250";;"519830";"1831500";"27572";"31533";"SAUBENS";;;"5";"Erosion de berges";"1";"Fort";"0";"Inconnue";"2";"Décamètre";"1.34710372084003005";"43.4810402286425983";
"63100115";;"536382";"1868756";"27572";"31311";"LA MAGDELEINE-SUR-TARN";"2001-01-01";"Au fond de l'usine de meubles industriels Lagrange";"5";"Erosion de berges";"1";"Fort";"4";"Année";"2";"Décamètre";"1.54675117851868005";"43.8175679384624033";
"63100199";;"515500";"1863810";"27572";"31232";"GRENADE";"1985-01-01";"Pont du centre-ville";"5";"Erosion de berges";"1";"Fort";"5";"Décennie";"2";"Décamètre";"1.28834735219938001";"43.7709142836501002";
"63100168";;"478119";"1789155";"27572";"31372";"MONTESPAN";;"Le Pont";"5";"Erosion de berges";"1";"Fort";"0";"Inconnue";"2";"Décamètre";"0.842343009871370008";"43.0946678087104971";
"63100049";;"506135";"1835607";"27572";"31499";"SAINT-LYS";"2003-02-01";;"5";"Erosion de berges";"1";"Fort";"2";"Mois";"2";"Décamètre";"1.17735296198142003";"43.5162637509160035";
"63100251";;"520090";"1832610";"27572";"31533";"SAUBENS";;"Le Trouil";"5";"Erosion de berges";"1";"Fort";"0";"Inconnue";"2";"Décamètre";"1.35014030371838989";"43.4910444590965";
"63100050";;"511068";"1833928";"27572";"31499";"SAINT-LYS";"2003-02-01";"Terre Blanque";"5";"Erosion de berges";"1";"Fort";"2";"Mois";"2";"Décamètre";"1.23855647040227002";"43.5018126953802025";
"63100051";;"508580";"1827110";"27572";"31299";"LHERM";"2001-06-01";"La Cournère";"5";"Erosion de berges";"1";"Fort";"2";"Mois";"2";"Décamètre";"1.20905023213870999";"43.4402291194766974";
"63100196";;"505818";"1808464";"27572";"31525";"SALLES-SUR-GARONNE";"2003-01-01";"Village";"5";"Erosion de berges";"1";"Fort";"4";"Année";"2";"Décamètre";"1.17838043655638991";"43.2723310519313031";
"63100184";;"487141";"1788019";"27572";"31315";"MANE";;"Poumarau";"5";"Erosion de berges";"1";"Fort";"8";"Récurrent";"2";"Décamètre";"0.953172146339674953";"43.0859480022550017";
"63100275";;"523210";"1852030";"27572";"31056";"BEAUZELLE";"1993-09-01";;"5";"Erosion de berges";"1";"Fort";"2";"Mois";"3";"Hectomètre";"1.38574889660381007";"43.6659182600240001";
"63100097";;"538732";"1867724";"27572";"31066";"BESSIERES";;"Guiraudine";"5";"Erosion de berges";"1";"Fort";"0";"Inconnue";"2";"Décamètre";"1.57604865679896999";"43.8084999646769973";
"63100169";;"481544";"1789652";"27572";"31372";"MONTESPAN";;"Saulous";"5";"Erosion de berges";"1";"Fort";"0";"Inconnue";"2";"Décamètre";"0.884210416579979008";"43.0997090847810966";
"63100189";;"496799";"1800753";"27572";"31406";"PALAMINY";;"sous le village";"5";"Erosion de berges";"1";"Fort";"0";"Inconnue";"2";"Décamètre";"1.06901839033663992";"43.2018034781319002";
"63100167";;"481353";"1789843";"27572";"31050";"BEAUCHALOT";"1995-01-01";"La Bachade";"5";"Erosion de berges";"1";"Fort";"5";"Décennie";"2";"Décamètre";"0.881825779894992001";"43.1013930057059014";
"63100177";;"454414";"1790181";"27572";"31158";"CUGURON";"2000-01-01";"Pied du Village";"5";"Erosion de berges";"1";"Fort";"4";"Année";"2";"Décamètre";"0.55153113602649495";"43.0994394263917968";
"63100124";;"526751";"1820484";"27572";"31345";"MIREMONT";"2003-04-01";;"5";"Erosion de berges";"1";"Fort";"3";"Saison";"2";"Décamètre";"1.43407790904981991";"43.3827993899308026";
"63100099";;"540863";"1867154";"27572";"31066";"BESSIERES";;"La Gravette";"5";"Erosion de berges";"1";"Fort";"0";"Inconnue";"2";"Décamètre";"1.60256535134774003";"43.8035586082321018";
"63100263";;"507450";"1803770";"27572";"31375";"MONTESQUIEU-VOLVESTRE";;"Ouest de Monplaisir";"5";"Erosion de berges";"2";"Moyen";"0";"Inconnue";"3";"Hectomètre";"1.19928261528834001";"43.2303728316357976";
"63100088";;"518942";"1853917";"27572";"31032";"AUSSONNE";;;"5";"Erosion de berges";"1";"Fort";"8";"Récurrent";"2";"Décamètre";"1.33260905610438996";"43.682400657118599";
"63100089";;"519244";"1853922";"27572";"31032";"AUSSONNE";;"N-O de Borde Basse";"5";"Erosion de berges";"1";"Fort";"8";"Récurrent";"2";"Décamètre";"1.33634834929092006";"43.6824802247185033";
"63100090";;"519235";"1854023";"27572";"31032";"AUSSONNE";;;"5";"Erosion de berges";"1";"Fort";"0";"Inconnue";"2";"Décamètre";"1.3362209593152099";"43.6833869518609035";
"63100091";;"519276";"1854118";"27572";"31032";"AUSSONNE";;;"5";"Erosion de berges";"1";"Fort";"0";"Inconnue";"2";"Décamètre";"1.33671375063088993";"43.6842454755417009";
"63100092";;"522297";"1862850";"27572";"31516";"SAINT-SAUVEUR";"2004-10-01";"La Pointe";"5";"Erosion de berges";"1";"Fort";"3";"Saison";"2";"Décamètre";"1.37280139576272009";"43.7630680397110012";
"63100046";;"512135";"1822103";"27572";"31287";"LAVERNOSE-LACASSE";;"Patte d'Oie";"5";"Erosion de berges";"1";"Fort";"8";"Récurrent";"2";"Décamètre";"1.25374112996122";"43.3956873216469035";
"63100205";;"526670";"1828660";"27572";"31148";"CLERMONT-LE-FORT";;"Rive d'Aygue";"5";"Erosion de berges";"1";"Fort";"0";"Inconnue";"2";"Décamètre";"1.43191981038233007";"43.4562603472289979";
"63100023";;"533921";"1836365";"27572";"31254";"LABEGE";"1995-01-01";;"5";"Erosion de berges";"1";"Fort";"4";"Année";"2";"Décamètre";"1.52037894397299";"43.5262156183986022";
"63100166";;"472759";"1788062";"27572";"31427";"POINTIS-INARD";"1990-01-01";"Clots";"5";"Erosion de berges";"1";"Fort";"5";"Décennie";"2";"Décamètre";"0.776913479654180006";"43.0839143433979004";
"63100024";;"535021";"1837322";"27572";"31254";"LABEGE";"2000-01-01";"Gleizes, sur le ruisseau du Tricou";"5";"Erosion de berges";"1";"Fort";"4";"Année";"2";"Décamètre";"1.53384413570227007";"43.5349179684406025";
"63100080";;"521197";"1843416";"27572";"31557";"TOURNEFEUILLE";"2004-04-01";"La Briqueterie";"5";"Erosion de berges";"1";"Fort";"3";"Saison";"2";"Décamètre";"1.36214932901236008";"43.5882793183589001";
"63100025";;"535719";"1837303";"27572";"31254";"LABEGE";"2003-01-01";;"5";"Erosion de berges";"1";"Fort";"4";"Année";"2";"Décamètre";"1.54246876839838998";"43.5348109891899";
"63100081";;"519665";"1842357";"27572";"31557";"TOURNEFEUILLE";;;"5";"Erosion de berges";"1";"Fort";"8";"Récurrent";"2";"Décamètre";"1.34337326420238989";"43.5785895903089013";
"63100085";;"518263";"1852793";"27572";"31032";"AUSSONNE";;;"5";"Erosion de berges";"1";"Fort";"8";"Récurrent";"2";"Décamètre";"1.32437946294296993";"43.6722202196059968";
"63100066";;"521637";"1834156";"27572";"31458";"ROQUES";;;"5";"Erosion de berges";"1";"Fort";"8";"Récurrent";"2";"Décamètre";"1.36899990087585999";"43.5051104304765985";
"63100086";;"518466";"1853010";"27572";"31032";"AUSSONNE";;;"5";"Erosion de berges";"1";"Fort";"8";"Récurrent";"2";"Décamètre";"1.32685849821114998";"43.6741940147482026";
"63100064";;"521392";"1834013";"27572";"31458";"ROQUES";"1995-01-01";;"5";"Erosion de berges";"1";"Fort";"4";"Année";"2";"Décamètre";"1.36599693241595999";"43.5037981961284999";
"63100075";;"508580";"1843909";"27572";"31291";"LEGUEVIN";;"Labarthe";"5";"Erosion de berges";"1";"Fort";"8";"Récurrent";"2";"Décamètre";"1.20606874285615007";"43.5911905984728989";
"63100123";;"526478";"1819860";"27572";"31345";"MIREMONT";"2003-04-01";"Mouillonne";"5";"Erosion de berges";"1";"Fort";"3";"Saison";"2";"Décamètre";"1.43080324839126005";"43.3771640862057026";
"63100087";;"518851";"1853639";"27572";"31032";"AUSSONNE";;"La Rivière";"5";"Erosion de berges";"1";"Fort";"8";"Récurrent";"2";"Décamètre";"1.33152613243046991";"43.6798916230299028";
"63100015";;"522786";"1824006";"27572";"31263";"LAGARDELLE-SUR-LEZE";"1995-01-01";;"5";"Erosion de berges";"1";"Fort";"4";"Année";"2";"Décamètre";"1.38470422905332002";"43.4140267446444028";
"63100249";;"519460";"1830560";"27572";"31533";"SAUBENS";;"Le Port";"5";"Erosion de berges";"1";"Fort";"0";"Inconnue";"2";"Décamètre";"1.34268440416954005";"43.4725511537120965";
"63100076";;"510292";"1844318";"27572";"31291";"LEGUEVIN";;"Le Bocage";"5";"Erosion de berges";"1";"Fort";"8";"Récurrent";"2";"Décamètre";"1.22716512713729009";"43.5950856065208967";
"63100248";;"524770";"1832200";"27572";"31421";"PINS-JUSTARET";;"Est de La Hière";"5";"Erosion de berges";"1";"Fort";"0";"Inconnue";"3";"Hectomètre";"1.40796587128894002";"43.4878727350856025";
"63100277";;"521932";"1852837";"27572";"31056";"BEAUZELLE";"1999-01-01";"Nord de Fornier";"5";"Erosion de berges";"1";"Fort";"4";"Année";"3";"Hectomètre";"1.36980317108367999";"43.6730310909892978";
"63100276";;"523800";"1852000";"27572";"31555";"TOULOUSE";"1999-01-01";"Est de Les Ramiers";"5";"Erosion de berges";"1";"Fort";"4";"Année";"3";"Hectomètre";"1.39305809514288992";"43.6657125769322008";
"63100077";;"511256";"1845073";"27572";"31291";"LEGUEVIN";;;"5";"Erosion de berges";"1";"Fort";"8";"Récurrent";"2";"Décamètre";"1.23895476658927994";"43.6019924734184983";
"63100165";;"474187";"1789607";"27572";"31427";"POINTIS-INARD";"1990-01-01";"Coume de Luent";"5";"Erosion de berges";"1";"Fort";"5";"Décennie";"2";"Décamètre";"0.794040979304642014";"43.0980451873164014";
"11600247";;"1.30058999999999991";"43.3975000000000009";"4326";"31181";"LE FAUGA";"2000-06-20";"LA CARRERE - A PROXIMITE DE l'IMPASSE DE LA ROCHE";"5";"Erosion de berges";"1";"Fort";"1";"Jour";"2";"Décamètre";"1.30058999999999991";"43.3975000000000009";
"33103993";;"461186";"1748363";"27572";"31042";"BAGNERES-DE-LUCHON";"1977-05-19";"versant des Artigues de Téchou";"1";"Glissement";"2";"Moyen";"1";"Jour";"3";"Hectomètre";"0.645570397384075956";"42.7252473433210014";
"33103994";;"459425";"1766018";"27572";"31235";"GURAN";"1951-01-01";"artigueplan";"1";"Glissement";"2";"Moyen";"9";"Trimestre";"3";"Hectomètre";"0.619425359144411991";"42.883436139883699";
"33103998";;"458794";"1749555";"27572";"31042";"BAGNERES-DE-LUCHON";"1947-12-11";"Environs du pont de Jouéou";"1";"Glissement";"2";"Moyen";"1";"Jour";"3";"Hectomètre";"0.616122755388383014";"42.7354836895830985";
"33104138";;"451689";"1759140";"27572";"31068";"BILLIERE";"2003-03-05";"Chemin du captage - 50 m en amont de la plage de dépôt";"1";"Glissement";"2";"Moyen";"1";"Jour";"3";"Hectomètre";"0.526895773899413999";"42.8201143928078025";
"33104126";;"461370";"1762283";"27572";"31222";"GOUAUX-DE-LUCHON";"1897-07-03";"Fontaine de Péraube";"1";"Glissement";"2";"Moyen";"1";"Jour";"3";"Hectomètre";"0.644159137822635008";"42.8502749296292009";
"33104127";;"460265";"1753604";"27572";"31500";"SAINT-MAMET";"2000-06-11";"Vallon de Burbe - virage en épingle à 1080m";"1";"Glissement";"2";"Moyen";"1";"Jour";"3";"Hectomètre";"0.63297031915762203";"42.7721273234965977";
"33104115";;"447422";"1757367";"27572";"31213";"GARIN";"1956-05-24";"D 618";"1";"Glissement";"2";"Moyen";"1";"Jour";"3";"Hectomètre";"0.47536161376658298";"42.8032991679133019";
"33104122";;"460500";"1768126";"27572";"31548";"SIGNAC";"2003-02-04";"D44 après le village en direction de Bachos";"1";"Glissement";"2";"Moyen";"1";"Jour";"3";"Hectomètre";"0.63199402927477899";"42.9025766388921994";
"33104123";;"458444";"1767966";"27572";"31040";"BACHOS";"2003-02-04";"D44";"1";"Glissement";"2";"Moyen";"1";"Jour";"3";"Hectomètre";"0.606922349255913041";"42.9007362260133007";
"33104124";;"461399";"1768045";"27572";"31144";"CIERP-GAUD";"1906-12-16";"800 m après la gare de Marignac";"1";"Glissement";"2";"Moyen";"1";"Jour";"3";"Hectomètre";"0.642997048739892052";"42.9020238457665002";
"33104125";;"455477";"1752193";"27572";"31470";"SAINT-AVENTIN";"1982-11-07";;"1";"Glissement";"2";"Moyen";"1";"Jour";"3";"Hectomètre";"0.575001225177559028";"42.7585097715849969";
"33104114";;"447422";"1757367";"27572";"31213";"GARIN";"1885-05-28";"D 618";"1";"Glissement";"2";"Moyen";"1";"Jour";"3";"Hectomètre";"0.47536161376658298";"42.8032991679133019";
"33104116";;"447338";"1755912";"27572";"31221";"GOUAUX-DE-LARBOUST";"1902-06-01";"Les Agudes";"1";"Glissement";"2";"Moyen";"1";"Jour";"3";"Hectomètre";"0.474757811729540014";"42.7902169168428017";
"33104093";;"460500";"1768126";"27572";"31548";"SIGNAC";"1977-05-19";"D44 après le village en direction de Bachos";"1";"Glissement";"2";"Moyen";"1";"Jour";"3";"Hectomètre";"0.63199402927477899";"42.9025766388921994";
"63100171";;"484423";"1791048";"27572";"31391";"MONTSAUNES";"2003-01-01";"Le Pont";"1";"Glissement";"1";"Fort";"4";"Année";"2";"Décamètre";"0.91919277508463304";"43.1127212055975022";
"63100173";;"474924";"1794027";"27572";"31270";"LANDORTHE";;"Est de Cap de Lébras";"1";"Glissement";"1";"Fort";"8";"Récurrent";"2";"Décamètre";"0.80201637185450203";"43.1378775106030972";
"63100174";;"474983";"1794201";"27572";"31270";"LANDORTHE";;"N-E de Cap de Lébras";"1";"Glissement";"1";"Fort";"8";"Récurrent";"2";"Décamètre";"0.802698387227945953";"43.1394508477583969";
"63100175";;"475847";"1793682";"27572";"31504";"SAINT-MEDARD";;"Ourest";"1";"Glissement";"1";"Fort";"0";"Inconnue";"2";"Décamètre";"0.813419879717389049";"43.1349398447034034";
"63100162";;"469848";"1816399";"27572";"31479";"SAINT-FERREOL";;"Ouest de Déqué";"1";"Glissement";"1";"Fort";"8";"Récurrent";"2";"Décamètre";"0.734158354453133044";"43.3379435221619005";
"63100188";;"499245";"1800866";"27572";"31153";"COULADERE";"1965-01-01";"Les Tambourets";"1";"Glissement";"1";"Fort";"5";"Décennie";"2";"Décamètre";"1.09903428141188009";"43.2031690278084994";
"63100203";;"526870";"1828520";"27572";"31148";"CLERMONT-LE-FORT";;"Ruines de Lourda";"1";"Glissement";"1";"Fort";"0";"Inconnue";"2";"Décamètre";"1.43440677847822995";"43.4550229461365021";
"63100190";;"500653";"1801289";"27572";"31219";"GENSAC-SUR-GARONNE";;"Le Plan d'Eau";"1";"Glissement";"1";"Fort";"0";"Inconnue";"2";"Décamètre";"1.1162447924319201";"43.2071670808486985";
"63100191";;"502072";"1802768";"27572";"31219";"GENSAC-SUR-GARONNE";;"Saint Pierre";"1";"Glissement";"1";"Fort";"8";"Récurrent";"2";"Décamètre";"1.13339413866380001";"43.2206509662560023";
"63100193";;"503149";"1803175";"27572";"31219";"GENSAC-SUR-GARONNE";;"En contrebas de La Fontasse";"1";"Glissement";"1";"Fort";"8";"Récurrent";"2";"Décamètre";"1.14654879856862002";"43.2244548575984027";
"63100194";;"503399";"1803474";"27572";"31219";"GENSAC-SUR-GARONNE";;"Berbeaux";"1";"Glissement";"1";"Fort";"8";"Récurrent";"2";"Décamètre";"1.14956462014417005";"43.2271750756002007";
"63100195";;"505929";"1808481";"27572";"31525";"SALLES-SUR-GARONNE";"2000-06-01";"Village";"1";"Glissement";"1";"Fort";"2";"Mois";"2";"Décamètre";"1.17974217313354002";"43.2724984837805025";
"63100185";;"497278";"1800773";"27572";"31135";"CAZERES";"1989-01-01";"En face de la piscine";"1";"Glissement";"1";"Fort";"5";"Décennie";"2";"Décamètre";"1.0748967076192999";"43.2020524293370016";
"63100186";;"498712";"1801241";"27572";"31135";"CAZERES";"1989-01-01";"Avenue de Saleich";"1";"Glissement";"1";"Fort";"5";"Décennie";"2";"Décamètre";"1.09241576491716996";"43.2064623161566033";
"63100176";;"453706";"1790517";"27572";"31158";"CUGURON";"2001-01-01";"Goutillous";"1";"Glissement";"1";"Fort";"4";"Année";"2";"Décamètre";"0.542759242379270979";"43.102312446816498";
"63100179";;"477415";"1801634";"27572";"31415";"PEYROUZET";"1980-01-01";"La Baillesse";"1";"Glissement";"1";"Fort";"4";"Année";"2";"Décamètre";"0.830782414941878988";"43.2066440833215992";
"63100180";;"487220";"1786929";"27572";"31315";"MANE";;"Cap du Castel";"1";"Glissement";"1";"Fort";"8";"Récurrent";"2";"Décamètre";"0.954375354687857946";"43.0761695328879028";
"63100181";;"486600";"1786956";"27572";"31315";"MANE";;"Centre équestre";"1";"Glissement";"1";"Fort";"8";"Récurrent";"2";"Décamètre";"0.946772527275568043";"43.076313800616802";
"63100182";;"487016";"1786855";"27572";"31315";"MANE";;"Au bord de la D13, à l'ouest de Cap du Castel";"1";"Glissement";"1";"Fort";"8";"Récurrent";"2";"Décamètre";"0.951891685055494041";"43.0754725579307021";
"63100120";;"517316";"1861392";"27572";"31341";"MERVILLE";;"Le Port Haut,";"1";"Glissement";"1";"Fort";"0";"Inconnue";"2";"Décamètre";"1.31126373935691998";"43.7493963797160035";
"63100114";;"505996";"1847771";"27572";"31339";"MERENVIELLE";;"Borde Basse";"1";"Glissement";"1";"Fort";"0";"Inconnue";"2";"Décamètre";"1.17341243612802004";"43.6255591936899023";
"63100219";;"511780";"1813290";"27572";"31320";"MARQUEFAVE";"2000-01-01";"Nord-ouest Marcou";"1";"Glissement";"1";"Fort";"4";"Année";"3";"Hectomètre";"1.2508677480114101";"43.3164563730270018";
"63100014";;"534837";"1822035";"27572";"31495";"SAINT-LEON";;"Bourdic de Balarot et Bez";"1";"Glissement";"1";"Fort";"8";"Récurrent";"2";"Décamètre";"1.53350219593195991";"43.3975253497160978";
"63100253";;"518340";"1827490";"27572";"31395";"MURET";;"Côte de Bétance";"1";"Glissement";"1";"Fort";"0";"Inconnue";"2";"Décamètre";"1.32935051982083996";"43.4448355344389014";
"63100243";;"527480";"1841040";"27572";"31555";"TOULOUSE";;;"1";"Glissement";"2";"Moyen";"0";"Inconnue";"2";"Décamètre";"1.44016872294406006";"43.5675985239873";
"63100235";;"527590";"1839260";"27572";"31555";"TOULOUSE";;;"1";"Glissement";"2";"Moyen";"0";"Inconnue";"2";"Décamètre";"1.44177893332087992";"43.5516129465814998";
"63100109";;"505008";"1853014";"27572";"31120";"LE CASTERA";;"Entre Lousset et Les Bousquettes";"1";"Glissement";"1";"Fort";"8";"Récurrent";"2";"Décamètre";"1.16021784305684994";"43.6725468510420001";
"63100072";;"502000";"1838917";"27572";"31075";"BONREPOS-SUR-AUSSONNELLE";;"Pader";"1";"Glissement";"1";"Fort";"8";"Récurrent";"2";"Décamètre";"1.1256641645935801";"43.5454479891785979";
"63100192";;"503030";"1803156";"27572";"31219";"GENSAC-SUR-GARONNE";;"En contrebas de La Fontasse";"1";"Glissement";"1";"Fort";"8";"Récurrent";"2";"Décamètre";"1.14509038752107006";"43.2242679543688979";
"63100187";;"497789";"1799714";"27572";"31135";"CAZERES";"1989-01-01";"La Hèche";"1";"Glissement";"1";"Fort";"5";"Décennie";"2";"Décamètre";"1.08137977831526011";"43.1926122198241984";
"33104008";;"454908";"1755171";"27572";"31470";"SAINT-AVENTIN";"1878-04-01";"versant Gourron-Perraubeau";"1";"Glissement";"2";"Moyen";"9";"Trimestre";"3";"Hectomètre";"0.567250812167237051";"42.7851343677534004";
"33103999";;"456230";"1755825";"27572";"31042";"BAGNERES-DE-LUCHON";"1952-02-03";"Quartier du Courtat";"1";"Glissement";"2";"Moyen";"1";"Jour";"3";"Hectomètre";"0.583188664778301002";"42.7912728733275998";
"33104098";;"461370";"1762283";"27572";"31222";"GOUAUX-DE-LUCHON";"1980-12-20";"Ancien moulin de la D27a";"1";"Glissement";"2";"Moyen";"1";"Jour";"3";"Hectomètre";"0.644159137822635008";"42.8502749296292009";
"63100107";;"502728";"1853229";"27572";"31120";"LE CASTERA";;"A l'est de La Pouruscle";"1";"Glissement";"1";"Fort";"8";"Récurrent";"2";"Décamètre";"1.13194654765842007";"43.6741685728704994";
"63100163";;"489362";"1808483";"27572";"31196";"FRANCON";;"S-O du Moulin de Tuquéou";"1";"Glissement";"1";"Fort";"8";"Récurrent";"2";"Décamètre";"0.976047684632193047";"43.2701315084098965";
"63100148";;"529045";"1806014";"27572";"31206";"GAILLAC-TOULZA";;;"1";"Glissement";"1";"Fort";"0";"Inconnue";"2";"Décamètre";"1.46431959734704997";"43.2530159687403";
"63100149";;"525592";"1807864";"27572";"31206";"GAILLAC-TOULZA";;;"1";"Glissement";"1";"Fort";"0";"Inconnue";"2";"Décamètre";"1.42161042723085007";"43.2692848418804985";
"63100150";;"460929";"1807723";"27572";"31070";"BLAJAN";"1988-01-01";"Le Ceriro";"1";"Glissement";"1";"Fort";"4";"Année";"2";"Décamètre";"0.626706528791847961";"43.2583121020715993";
"63100151";;"479034";"1810521";"27572";"31468";"SAINT-ANDRE";;"A l'ouest de Coué";"1";"Glissement";"1";"Fort";"8";"Récurrent";"2";"Décamètre";"0.848597643215988962";"43.2867586937372977";
"63100152";;"480056";"1808095";"27572";"31468";"SAINT-ANDRE";;"Caussade";"1";"Glissement";"1";"Fort";"8";"Récurrent";"2";"Décamètre";"0.861726208854557973";"43.2651369305716997";
"63100153";;"499263";"1812442";"27572";"31317";"MARIGNAC-LASCLARES";"1993-01-01";;"1";"Glissement";"1";"Fort";"4";"Année";"2";"Décamètre";"1.09701204555484999";"43.3071727250228022";
"63100154";;"490726";"1813483";"27572";"31119";"CASTELNAU-PICAMPEAU";;"Larroudé";"1";"Glissement";"1";"Fort";"0";"Inconnue";"2";"Décamètre";"0.991765257311407966";"43.3152639285724987";
"63100155";;"479676";"1819880";"27572";"31239";"L'ISLE-EN-DODON";;"Vallon de Treuilles";"1";"Glissement";"1";"Fort";"0";"Inconnue";"2";"Décamètre";"0.854321176482643052";"43.370951647033003";
"63100156";;"480377";"1819251";"27572";"31001";"AGASSAC";;"Nord de Bouillac";"1";"Glissement";"1";"Fort";"0";"Inconnue";"2";"Décamètre";"0.863099960422951007";"43.3654188216932965";
